generation,p1,p2,fitness,best_fitness,cl,cd,t_max,feasible
20,0.18643763626991106,-0.07330657018997103,0.0036069162173917525,0.0036069162173917525,0.724650624339616,0.0036069162173917525,0.12144988311107133,1
21,0.18840248985695465,-0.07306102501187466,0.0035872228957703643,0.0035872228957703643,0.7239915243225825,0.0035872228957703643,0.12031280368988188,1
22,0.18588409610159717,-0.07312667665305578,0.0035680304815904032,0.0035680304815904032,0.7196146007640954,0.0035680304815904032,0.12036702459306572,1
23,0.18588409610159717,-0.07312667665305578,0.0035680304815904032,0.0035680304815904032,0.7196146007640954,0.0035680304815904032,0.12036702459306572,1
24,0.18588409610159717,-0.07312667665305578,0.0035680304815904032,0.0035680304815904032,0.7196146007640954,0.0035680304815904032,0.12036702459306572,1
25,0.17538787205775158,-0.07276468999999999,0.003557568174098727,0.003557568174098727,0.7216024224382575,0.003557568174098727,0.12059332331897,1
26,0.17621040622375717,-0.07278152037142355,0.003545689087244312,0.003545689087244312,0.7197799974183262,0.003545689087244312,0.12047906133837402,1
27,0.17760783715072512,-0.07292329727173737,0.003541593571003859,0.003541593571003859,0.7216184064541502,0.003541593571003859,0.12000976380807286,1
28,0.18286125569945696,-0.07307314401950109,0.0035372858893963845,0.0035372858893963845,0.7196819369060359,0.0035372858893963845,0.12058026539826609,1
29,0.18286125569945696,-0.07307314401950109,0.0035372858893963845,0.0035372858893963845,0.7196819369060359,0.0035372858893963845,0.12058026539826609,1
30,0.1731170445760024,-0.07296560487952573,0.0035303468269900023,0.0035303468269900023,0.7229761374361683,0.0035303468269900023,0.12053217157714963,1
31,0.1731170445760024,-0.07296560487952573,0.0035303468269900023,0.0035303468269900023,0.7229761374361683,0.0035303468269900023,0.12053217157714963,1
32,0.18053138107263714,-0.07306632884293073,0.0035273623887566376,0.0035273623887566376,0.7202878929642381,0.0035273623887566376,0.12052744602541228,1
33,0.1737182660873435,-0.07298893303038939,0.0035211543715790933,0.0035211543715790933,0.7213556032628459,0.0035211543715790933,0.12051965979620224,1
34,0.17718914827101184,-0.07288046836727437,0.0035019594814359512,0.0035019594814359512,0.7203423992016041,0.0035019594814359512,0.1202154179499497,1
35,0.17718914827101184,-0.07288046836727437,0.0035019594814359512,0.0035019594814359512,0.7203423992016041,0.0035019594814359512,0.1202154179499497,1
36,0.17718914827101184,-0.07288046836727437,0.0035019594814359512,0.0035019594814359512,0.7203423992016041,0.0035019594814359512,0.1202154179499497,1
37,0.16913795710500396,-0.07289450365073276,0.003494570033052717,0.003494570033052717,0.7200194229170378,0.003494570033052717,0.1201030491059056,1
38,0.16913795710500396,-0.07289450365073276,0.003494570033052717,0.003494570033052717,0.7200194229170378,0.003494570033052717,0.1201030491059056,1
39,0.17256003722557645,-0.07276468999999999,0.003494547013468786,0.003494547013468786,0.7203844270690549,0.003494547013468786,0.12020162882039351,1
40,0.17256003722557645,-0.07276468999999999,0.003494547013468786,0.003494547013468786,0.7203844270690549,0.003494547013468786,0.12020162882039351,1
41,0.17485827964933098,-0.07277913637682498,0.0034898350123709425,0.0034898350123709425,0.7199548905721289,0.0034898350123709425,0.12002417444939734,1
42,0.17485827964933098,-0.07277913637682498,0.0034898350123709425,0.0034898350123709425,0.7199548905721289,0.0034898350123709425,0.12002417444939734,1
43,0.17394536810028122,-0.0727997072263852,0.0034895234674691532,0.0034895234674691532,0.7200458718228624,0.0034895234674691532,0.12026900278175152,1
44,0.1691863520001151,-0.07291853662313844,0.003473353618286408,0.003473353618286408,0.7200628973545292,0.003473353618286408,0.12016730274869165,1
45,0.1691863520001151,-0.07291853662313844,0.003473353618286408,0.003473353618286408,0.7200628973545292,0.003473353618286408,0.12016730274869165,1
46,0.1691863520001151,-0.07291853662313844,0.003473353618286408,0.003473353618286408,0.7200628973545292,0.003473353618286408,0.12016730274869165,1
47,0.1691863520001151,-0.07291853662313844,0.003473353618286408,0.003473353618286408,0.7200628973545292,0.003473353618286408,0.12016730274869165,1
48,0.17079579211407273,-0.07300859647281363,0.003472187178352604,0.003472187178352604,0.7197984537157854,0.003472187178352604,0.12015387614238686,1
49,0.1690495196510864,-0.07291843362615127,0.0034657805940295685,0.0034657805940295685,0.7208329201408542,0.0034657805940295685,0.12023396419608477,1
50,0.1690495196510864,-0.07291843362615127,0.0034657805940295685,0.0034657805940295685,0.7208329201408542,0.0034657805940295685,0.12023396419608477,1
51,0.1690495196510864,-0.07291843362615127,0.0034657805940295685,0.0034657805940295685,0.7208329201408542,0.0034657805940295685,0.12023396419608477,1
52,0.1690495196510864,-0.07291843362615127,0.0034657805940295685,0.0034657805940295685,0.7208329201408542,0.0034657805940295685,0.12023396419608477,1
53,0.1690495196510864,-0.07291843362615127,0.0034657805940295685,0.0034657805940295685,0.7208329201408542,0.0034657805940295685,0.12023396419608477,1
54,0.16385715133950732,-0.07285943440967356,0.0034498406309837913,0.0034498406309837913,0.7196767939817262,0.0034498406309837913,0.12009607666531695,1
