generation,p1,p2,fitness,best_fitness,cl,cd,t_max,feasible
117,0.14706988703318108,-0.06326469,0.003483412765618331,0.003483412765618331,0.7196400199094279,0.003483412765618331,0.12006290012112975,1
118,0.14706988703318108,-0.06326469,0.003483412765618331,0.003483412765618331,0.7196400199094279,0.003483412765618331,0.12006290012112975,1
119,0.14706988703318108,-0.06326469,0.003483412765618331,0.003483412765618331,0.7196400199094279,0.003483412765618331,0.12006290012112975,1
120,0.14706988703318108,-0.06326469,0.003483412765618331,0.003483412765618331,0.7196400199094279,0.003483412765618331,0.12006290012112975,1
121,0.14706988703318108,-0.06326469,0.003483412765618331,0.003483412765618331,0.7196400199094279,0.003483412765618331,0.12006290012112975,1
122,0.14706988703318108,-0.06326469,0.003483412765618331,0.003483412765618331,0.7196400199094279,0.003483412765618331,0.12006290012112975,1
123,0.14706988703318108,-0.06326469,0.003483412765618331,0.003483412765618331,0.7196400199094279,0.003483412765618331,0.12006290012112975,1
124,0.14706988703318108,-0.06326469,0.003483412765618331,0.003483412765618331,0.7196400199094279,0.003483412765618331,0.12006290012112975,1
125,0.14706988703318108,-0.06326469,0.003483412765618331,0.003483412765618331,0.7196400199094279,0.003483412765618331,0.12006290012112975,1
126,0.14703767,-0.06326469,0.0034833168676787567,0.0034833168676787567,0.7196297445595878,0.0034833168676787567,0.12006184725741256,1
127,0.14703767,-0.06326469,0.0034833168676787567,0.0034833168676787567,0.7196297445595878,0.0034833168676787567,0.12006184725741256,1
128,0.14703767,-0.06326469,0.0034833168676787567,0.0034833168676787567,0.7196297445595878,0.0034833168676787567,0.12006184725741256,1
